RBC,HCT,HGB,WBC,MCH,MCHC,MCV,RDW-SD,PLT,NEUT,LYMPH,MONO,EOS,BASO,count,percent,percent_cumulative
2,2,2,3,2,1,2,2,2,2,4,2,2,2,23,0.003159,88.055199
2,2,2,2,2,0,3,2,2,2,2,2,2,2,23,0.003159,88.058359
2,2,2,2,2,2,2,2,2,2,0,4,2,2,23,0.003159,88.061518
2,2,2,2,2,1,4,2,2,2,2,2,2,2,23,0.003159,88.064677
0,0,0,2,4,2,3,4,2,2,1,2,2,2,23,0.003159,88.067837
0,2,2,2,4,2,3,2,2,2,1,2,2,2,23,0.003159,88.070996
0,0,0,2,2,2,3,4,0,2,2,2,2,2,23,0.003159,88.074156
0,1,2,2,4,2,3,3,2,2,2,2,2,2,23,0.003159,88.077315
2,2,2,4,2,2,2,2,2,4,0,2,2,2,23,0.003159,88.080475
2,2,2,2,2,2,2,2,1,1,2,2,2,1,23,0.003159,88.083634
0,0,0,2,2,2,2,4,1,2,0,2,2,2,23,0.003159,88.086793
3,2,2,2,1,2,0,2,2,2,2,2,2,2,23,0.003159,88.089953
2,2,3,2,2,2,2,3,2,2,2,2,2,2,23,0.003159,88.093112
0,0,0,3,2,2,2,4,2,3,2,2,2,2,23,0.003159,88.096272
0,0,0,2,2,2,2,4,2,2,1,2,4,2,23,0.003159,88.099431
0,2,2,4,4,2,2,2,2,4,2,2,2,2,23,0.003159,88.102590
2,2,2,1,3,2,2,2,2,1,2,2,2,1,23,0.003159,88.105750
0,0,0,1,2,2,2,4,2,2,0,2,2,2,22,0.003022,88.108772
2,2,2,2,3,2,2,3,2,1,2,2,2,2,22,0.003022,88.111794
2,2,2,2,2,2,4,2,2,2,4,2,2,2,22,0.003022,88.114816
2,2,2,4,2,2,2,2,1,2,4,2,2,2,22,0.003022,88.117838
0,0,1,2,2,2,2,2,2,2,2,3,2,2,22,0.003022,88.120860
2,2,2,2,2,2,4,2,2,2,3,2,2,2,22,0.003022,88.123882
2,2,2,3,2,2,2,2,4,3,2,2,2,2,22,0.003022,88.126904
2,2,2,3,2,2,2,2,2,2,2,2,4,3,22,0.003022,88.129926
0,2,2,1,4,2,4,4,2,1,2,2,2,2,22,0.003022,88.132948
2,2,2,2,2,2,3,2,0,2,2,2,2,2,22,0.003022,88.135970
2,3,2,2,3,2,2,2,2,2,2,2,2,2,22,0.003022,88.138992
2,2,2,3,2,1,2,2,2,2,2,2,2,2,22,0.003022,88.142015
2,2,1,2,2,0,2,3,2,2,2,2,2,2,22,0.003022,88.145037
2,2,2,4,2,2,2,2,4,4,4,4,2,2,22,0.003022,88.148059
2,2,2,2,2,2,3,4,2,2,2,3,2,2,22,0.003022,88.151081
0,0,0,4,2,2,2,4,2,3,2,2,2,2,22,0.003022,88.154103
0,1,2,3,3,2,2,2,2,3,2,2,2,2,22,0.003022,88.157125
2,1,0,2,2,0,2,4,2,2,2,2,2,2,22,0.003022,88.160147
0,0,2,2,4,2,4,4,2,2,2,2,2,2,22,0.003022,88.163169
2,2,2,1,2,2,2,2,2,1,2,1,2,2,22,0.003022,88.166191
1,1,2,2,2,2,2,2,0,2,2,2,2,2,22,0.003022,88.169213
1,2,2,2,2,2,2,4,2,1,2,2,2,2,22,0.003022,88.172235
2,2,2,1,2,2,2,4,2,2,1,2,2,2,22,0.003022,88.175257
0,0,2,2,2,2,2,2,1,2,2,2,2,2,22,0.003022,88.178279
2,1,0,2,1,0,2,4,2,2,2,2,2,2,22,0.003022,88.181301
2,3,3,2,2,2,2,4,2,2,2,2,2,2,22,0.003022,88.184323
1,2,2,1,2,2,2,4,2,1,2,2,2,2,22,0.003022,88.187345
1,2,2,1,2,2,2,2,1,1,2,2,2,2,22,0.003022,88.190367
2,2,2,2,3,2,4,2,2,1,2,2,2,2,22,0.003022,88.193389
2,2,2,3,2,2,3,4,2,2,4,2,2,2,22,0.003022,88.196411
0,2,2,2,4,3,3,2,2,2,2,2,2,2,22,0.003022,88.199434
2,2,2,4,2,2,2,3,2,4,4,2,2,2,22,0.003022,88.202456
2,2,2,2,2,2,2,2,2,2,2,3,2,4,22,0.003022,88.205478
2,3,2,3,2,2,2,2,2,2,4,2,2,2,22,0.003022,88.208500
3,4,4,2,2,2,2,4,2,2,2,2,2,2,22,0.003022,88.211522
2,2,2,2,3,2,3,4,2,2,3,2,2,2,22,0.003022,88.214544
1,2,2,2,4,2,2,2,2,2,1,2,1,2,22,0.003022,88.217566
1,0,0,2,0,2,0,2,2,2,2,2,2,2,22,0.003022,88.220588
2,2,2,4,2,2,2,4,2,4,2,2,1,2,22,0.003022,88.223610
2,2,2,2,2,2,2,2,2,1,2,2,2,0,22,0.003022,88.226632
1,2,2,1,4,2,4,2,2,1,2,2,2,2,22,0.003022,88.229654
2,2,2,2,4,2,4,2,2,2,2,2,2,1,22,0.003022,88.232676
0,0,2,2,2,2,2,2,2,2,2,2,2,1,22,0.003022,88.235698
2,4,3,2,2,2,2,2,2,2,3,2,2,2,22,0.003022,88.238720
2,2,2,3,2,2,3,3,2,2,2,2,2,2,22,0.003022,88.241742
4,4,4,2,2,2,2,3,2,2,2,2,2,2,22,0.003022,88.244764
0,2,2,2,4,2,4,2,1,2,2,2,2,2,22,0.003022,88.247786
1,2,2,2,2,2,3,2,2,2,2,2,2,1,22,0.003022,88.250808
2,2,2,2,2,2,3,2,3,2,2,2,2,2,22,0.003022,88.253830
2,2,1,2,1,2,2,2,2,2,2,2,2,2,22,0.003022,88.256853
0,0,0,4,2,2,2,2,2,2,4,2,2,2,22,0.003022,88.259875
2,1,2,2,2,2,2,2,2,2,2,3,2,2,22,0.003022,88.262897
0,0,0,2,2,2,2,4,0,2,1,2,2,2,22,0.003022,88.265919
2,2,2,4,4,2,2,2,2,4,2,4,2,2,22,0.003022,88.268941
2,2,2,2,2,2,2,2,2,1,2,3,2,2,22,0.003022,88.271963
2,2,2,2,3,2,3,3,2,2,3,2,2,2,22,0.003022,88.274985
2,2,2,2,2,3,2,2,2,2,2,3,2,2,22,0.003022,88.278007
0,2,2,2,2,2,2,2,2,2,2,2,4,2,21,0.002885,88.280892
1,2,2,2,2,1,3,4,2,2,2,2,2,2,21,0.002885,88.283776
2,2,2,2,1,2,2,2,3,2,2,2,2,2,21,0.002885,88.286661
0,1,1,2,2,2,2,2,2,2,3,2,2,2,21,0.002885,88.289546
1,2,2,1,3,2,3,2,2,1,2,2,2,2,21,0.002885,88.292430
2,2,2,2,3,2,4,4,0,2,2,2,2,2,21,0.002885,88.295315
0,1,2,2,3,2,4,2,2,2,2,2,2,2,21,0.002885,88.298200
2,2,2,2,2,4,2,2,2,2,2,2,1,2,21,0.002885,88.301084
1,2,2,4,2,2,2,4,2,4,2,4,2,2,21,0.002885,88.303969
2,2,2,2,2,2,4,2,2,1,2,2,2,2,21,0.002885,88.306854
2,2,2,2,1,2,1,2,3,2,2,2,2,2,21,0.002885,88.309738
2,2,2,2,2,2,2,4,1,2,1,2,2,2,21,0.002885,88.312623
2,2,2,4,3,3,2,2,2,4,2,2,2,2,21,0.002885,88.315508
2,2,2,2,3,2,2,3,2,2,4,2,2,2,21,0.002885,88.318392
2,2,2,4,2,2,2,2,4,4,2,3,2,2,21,0.002885,88.321277
2,2,2,2,2,1,2,4,1,2,2,2,2,2,21,0.002885,88.324162
0,0,0,1,2,2,2,2,2,2,1,2,2,2,21,0.002885,88.327047
2,2,2,2,4,3,2,2,2,2,4,2,2,2,21,0.002885,88.329931
2,2,2,3,4,2,4,2,2,2,2,2,2,2,21,0.002885,88.332816
1,2,2,2,4,2,2,2,2,2,2,3,2,2,21,0.002885,88.335701
2,1,0,2,2,2,2,3,2,2,2,2,2,2,21,0.002885,88.338585
2,2,2,3,2,2,2,2,3,2,3,2,2,2,21,0.002885,88.341470
2,2,2,4,2,4,2,2,2,2,4,2,2,2,21,0.002885,88.344355
0,2,2,2,3,2,2,2,2,2,2,2,1,2,21,0.002885,88.347239
2,3,4,2,3,2,2,2,2,2,2,2,2,2,21,0.002885,88.350124
2,2,2,4,2,2,2,2,2,2,2,4,4,2,21,0.002885,88.353009
1,2,2,2,4,2,2,2,2,2,0,2,2,2,21,0.002885,88.355893
2,2,1,2,0,0,2,4,2,2,2,2,2,2,21,0.002885,88.358778
2,2,2,2,4,2,4,2,1,2,2,2,2,2,21,0.002885,88.361663
2,2,2,3,2,2,2,2,2,2,3,4,2,2,21,0.002885,88.364547
2,2,2,2,3,2,2,4,2,2,1,2,2,2,21,0.002885,88.367432
2,2,2,3,2,2,2,1,2,2,2,2,2,2,21,0.002885,88.370317
0,0,0,1,4,2,4,4,2,2,2,2,2,2,21,0.002885,88.373202
2,2,2,4,2,2,2,4,2,3,2,4,2,2,21,0.002885,88.376086
2,2,2,3,2,2,2,2,2,3,2,2,2,1,21,0.002885,88.378971
2,2,2,2,2,3,2,3,2,2,2,2,2,2,21,0.002885,88.381856
2,2,2,2,4,3,2,2,1,2,2,2,2,2,21,0.002885,88.384740
2,1,2,4,2,2,2,2,2,4,2,4,2,2,21,0.002885,88.387625
1,0,0,2,0,0,0,2,4,2,2,2,2,2,21,0.002885,88.390510
1,2,1,2,2,1,2,2,2,2,2,2,2,2,21,0.002885,88.393394
2,3,2,2,2,2,4,4,2,2,2,2,2,2,21,0.002885,88.396279
0,0,1,2,2,2,2,2,2,2,3,2,2,2,21,0.002885,88.399164
2,2,2,2,2,2,2,2,2,2,4,2,1,1,21,0.002885,88.402048
2,2,2,2,2,1,2,2,1,2,2,2,2,2,21,0.002885,88.404933
2,2,2,1,3,2,2,2,2,2,0,2,2,2,21,0.002885,88.407818
2,2,2,2,4,2,4,3,2,2,4,2,2,2,21,0.002885,88.410702
0,1,0,2,3,2,4,4,2,2,2,2,2,2,21,0.002885,88.413587
2,1,2,2,2,2,2,2,2,2,0,2,2,2,21,0.002885,88.416472
2,2,2,2,3,4,2,1,2,2,2,2,2,2,21,0.002885,88.419357
1,0,1,2,2,2,2,3,2,2,2,2,2,2,21,0.002885,88.422241
0,0,2,2,2,2,2,3,2,2,2,2,2,2,21,0.002885,88.425126
2,2,2,2,4,4,2,2,1,2,2,2,2,2,21,0.002885,88.428011
2,2,2,4,2,2,3,2,2,2,2,2,2,2,20,0.002747,88.430758
0,2,2,4,4,2,4,2,2,4,2,2,2,2,20,0.002747,88.433505
1,2,2,3,2,2,2,2,2,2,4,2,2,2,20,0.002747,88.436253
2,2,2,2,4,4,2,2,2,2,3,2,2,2,20,0.002747,88.439000
2,2,2,2,4,2,4,4,2,2,2,4,2,2,20,0.002747,88.441747
2,2,2,4,2,2,2,4,4,4,2,2,2,2,20,0.002747,88.444495
1,2,2,1,4,2,2,2,2,1,1,2,2,2,20,0.002747,88.447242
0,0,0,2,4,2,2,4,2,2,1,2,2,2,20,0.002747,88.449989
0,1,2,2,2,2,2,4,2,2,1,2,2,2,20,0.002747,88.452736
2,2,2,2,2,3,2,2,3,2,2,2,2,2,20,0.002747,88.455484
0,1,2,1,3,2,2,2,2,1,2,2,2,2,20,0.002747,88.458231
2,0,1,2,2,2,0,2,2,2,2,2,2,2,20,0.002747,88.460978
2,3,2,2,2,2,2,2,4,2,2,2,2,2,20,0.002747,88.463726
2,2,2,2,2,2,2,1,1,2,2,2,2,2,20,0.002747,88.466473
3,2,2,2,1,2,1,2,2,2,2,2,2,2,20,0.002747,88.469220
2,2,2,3,2,2,2,2,2,4,0,2,2,2,20,0.002747,88.471968
2,1,1,2,2,2,2,2,3,2,2,2,2,2,20,0.002747,88.474715
0,0,1,2,3,3,2,2,2,2,2,2,2,2,20,0.002747,88.477462
2,2,2,4,2,2,3,4,2,2,2,2,2,2,20,0.002747,88.480210
2,2,2,2,2,2,3,2,2,2,2,2,1,2,20,0.002747,88.482957
0,0,1,2,4,2,3,4,2,2,2,2,2,2,20,0.002747,88.485704
1,2,2,2,2,2,4,4,1,2,2,2,2,2,20,0.002747,88.488452
1,0,2,2,2,2,2,2,2,2,2,2,1,2,20,0.002747,88.491199
2,2,2,2,3,2,2,2,2,1,3,2,2,2,20,0.002747,88.493946
0,2,2,2,4,2,4,4,4,2,2,2,2,2,20,0.002747,88.496694
2,1,2,4,2,2,2,2,2,3,2,2,2,2,20,0.002747,88.499441
0,1,0,2,2,1,2,4,2,2,2,2,2,2,20,0.002747,88.502188
2,1,2,2,2,2,2,2,2,2,1,2,1,2,20,0.002747,88.504936
2,2,2,2,4,2,4,2,2,2,2,2,4,2,20,0.002747,88.507683
2,2,2,2,2,2,1,2,4,2,2,2,2,2,20,0.002747,88.510430
2,2,2,1,2,0,2,2,2,1,2,2,2,2,20,0.002747,88.513178
1,2,2,2,2,2,2,3,2,2,4,2,2,2,20,0.002747,88.515925
0,0,1,2,2,2,2,4,1,2,2,2,2,2,20,0.002747,88.518672
2,2,2,2,2,0,2,4,2,2,1,2,2,2,20,0.002747,88.521419
0,2,2,2,2,2,2,4,2,2,1,2,2,2,20,0.002747,88.524167
1,2,2,2,4,2,4,4,2,2,3,2,2,2,20,0.002747,88.526914
2,2,2,2,2,2,2,2,2,2,4,2,4,3,20,0.002747,88.529661
1,2,2,2,2,2,2,3,2,2,2,2,2,1,20,0.002747,88.532409
2,1,2,2,0,2,0,2,2,2,2,2,2,2,20,0.002747,88.535156
2,0,1,2,2,2,2,4,2,2,2,2,2,2,20,0.002747,88.537903
2,2,2,2,3,3,2,2,2,2,2,2,4,2,20,0.002747,88.540651
1,0,1,2,2,2,2,2,2,2,2,2,1,2,20,0.002747,88.543398
2,2,2,4,2,2,2,2,2,2,2,2,2,3,20,0.002747,88.546145
2,2,2,2,2,2,3,3,2,1,2,2,2,2,20,0.002747,88.548893
2,2,2,1,4,2,4,4,2,1,2,2,2,2,20,0.002747,88.551640
2,2,2,4,4,2,4,4,2,2,4,2,2,2,20,0.002747,88.554387
2,2,2,1,2,3,2,2,2,1,2,2,2,1,20,0.002747,88.557135
0,0,0,0,4,2,4,4,0,1,0,2,2,2,20,0.002747,88.559882
0,1,2,2,2,2,2,2,2,2,4,2,2,2,20,0.002747,88.562629
2,0,0,2,1,1,1,2,2,2,2,2,2,2,20,0.002747,88.565377
1,2,2,3,3,2,2,2,2,4,2,2,2,2,20,0.002747,88.568124
0,1,1,2,3,2,4,3,2,2,2,2,2,2,20,0.002747,88.570871
2,2,2,2,2,2,2,2,2,0,3,2,2,2,20,0.002747,88.573619
2,2,2,4,2,2,2,2,2,3,2,2,3,2,20,0.002747,88.576366
1,2,2,2,2,1,2,2,2,2,2,2,2,2,20,0.002747,88.579113
0,0,0,2,2,2,2,2,2,3,1,2,2,2,20,0.002747,88.581861
2,2,0,2,2,1,2,4,2,2,2,2,2,2,20,0.002747,88.584608
1,2,2,4,4,2,4,4,2,4,2,2,2,2,20,0.002747,88.587355
2,2,2,2,2,2,2,2,3,2,2,4,2,2,20,0.002747,88.590103
0,0,2,4,2,2,2,2,2,4,2,4,2,2,20,0.002747,88.592850
1,2,2,2,2,2,2,4,2,2,2,3,2,2,20,0.002747,88.595597
0,0,0,4,2,2,2,4,2,4,1,2,2,2,20,0.002747,88.598344
0,0,0,4,2,2,2,4,2,4,2,3,2,2,20,0.002747,88.601092
0,2,2,4,2,2,2,4,2,4,2,2,2,2,20,0.002747,88.603839
2,2,2,2,2,2,3,2,2,2,2,3,2,2,20,0.002747,88.606586
1,2,2,2,3,2,2,2,2,2,4,2,2,2,20,0.002747,88.609334
2,2,2,2,3,2,3,4,2,1,2,2,2,2,20,0.002747,88.612081
0,2,2,2,4,4,4,4,2,2,2,2,2,2,20,0.002747,88.614828
1,2,2,2,2,2,2,4,2,2,0,2,2,2,20,0.002747,88.617576
1,1,1,2,2,2,2,2,2,2,2,2,1,2,19,0.002610,88.620186
1,2,2,2,3,2,2,2,2,2,2,2,3,2,19,0.002610,88.622796
0,0,1,1,2,2,2,2,2,1,1,2,2,2,19,0.002610,88.625406
0,2,2,1,3,2,3,2,2,1,2,2,2,2,19,0.002610,88.628016
0,0,2,2,3,2,2,2,2,2,2,2,1,2,19,0.002610,88.630625
3,2,2,2,2,2,2,2,2,1,2,2,2,2,19,0.002610,88.633235
2,2,2,2,2,2,2,3,2,1,2,2,2,1,19,0.002610,88.635845
2,0,0,2,0,2,1,4,2,2,2,2,2,2,19,0.002610,88.638455
2,2,4,2,2,4,2,2,2,2,2,2,2,2,19,0.002610,88.641065
2,2,3,2,4,2,4,4,2,2,2,2,2,2,19,0.002610,88.643675
2,2,2,2,2,1,2,3,2,2,4,2,2,2,19,0.002610,88.646285
2,2,1,2,2,2,2,2,2,2,2,2,2,1,19,0.002610,88.648895
2,2,1,2,1,1,1,2,2,2,2,2,2,2,19,0.002610,88.651505
0,0,0,2,2,2,2,4,2,2,3,2,2,2,19,0.002610,88.654115
1,2,2,1,2,2,2,2,2,1,2,2,2,1,19,0.002610,88.656725
2,2,2,3,2,2,2,3,2,2,2,4,2,2,19,0.002610,88.659335
2,2,2,2,3,2,2,4,2,2,4,2,2,2,19,0.002610,88.661945
2,2,2,3,2,2,3,2,2,2,3,2,2,2,19,0.002610,88.664555
0,0,0,4,4,2,4,4,2,4,2,2,2,2,19,0.002610,88.667165
2,2,2,1,2,2,2,4,2,1,1,2,2,2,19,0.002610,88.669775
2,3,3,2,4,2,4,4,2,2,2,2,2,2,19,0.002610,88.672385
3,2,2,2,2,2,2,3,2,2,2,2,2,2,19,0.002610,88.674995
2,2,2,2,2,2,2,2,1,2,1,2,2,1,19,0.002610,88.677605
2,2,2,2,2,2,4,3,2,2,4,2,2,2,19,0.002610,88.680215
2,2,2,4,2,2,2,4,2,3,3,2,2,2,19,0.002610,88.682825
2,0,0,2,0,2,0,2,3,2,2,2,2,2,19,0.002610,88.685435
3,4,3,2,2,2,2,2,2,2,4,2,2,2,19,0.002610,88.688044
2,1,1,2,2,2,2,2,2,2,2,2,2,1,19,0.002610,88.690654
0,2,1,2,4,2,4,4,2,2,2,2,2,2,19,0.002610,88.693264
0,1,2,2,4,2,4,4,0,2,2,2,2,2,19,0.002610,88.695874
2,2,2,2,2,2,2,2,4,3,2,2,2,2,19,0.002610,88.698484
0,0,0,2,2,2,4,3,2,2,2,2,2,2,19,0.002610,88.701094
2,2,2,2,2,2,2,2,2,1,2,2,1,1,19,0.002610,88.703704
0,1,2,4,2,2,2,2,2,3,2,2,2,2,19,0.002610,88.706314
0,0,0,2,2,2,2,4,0,2,2,2,1,2,19,0.002610,88.708924
2,2,2,2,2,3,2,2,2,2,2,2,2,4,19,0.002610,88.711534
2,2,2,4,2,2,2,2,2,2,4,3,4,2,19,0.002610,88.714144
2,2,2,4,2,2,2,2,2,2,2,4,2,4,19,0.002610,88.716754
1,2,2,2,2,2,3,2,1,2,2,2,2,2,19,0.002610,88.719364
1,2,2,2,4,2,4,4,2,2,2,3,2,2,19,0.002610,88.721974
1,1,2,2,2,2,2,2,2,2,2,4,2,2,19,0.002610,88.724584
2,2,2,2,2,2,2,3,2,2,1,2,1,2,19,0.002610,88.727194
2,2,2,2,2,3,1,2,2,2,2,2,2,2,19,0.002610,88.729804
2,2,2,4,2,2,2,2,2,2,4,4,4,2,19,0.002610,88.732414
2,2,2,4,3,2,2,3,2,4,2,2,2,2,19,0.002610,88.735024
1,0,0,2,1,0,2,4,2,2,2,2,2,2,19,0.002610,88.737634
1,2,2,1,4,2,2,2,2,1,2,2,2,2,19,0.002610,88.740244
2,2,2,4,2,2,2,4,2,3,2,3,2,2,19,0.002610,88.742854
2,2,2,4,2,3,2,2,2,3,2,2,2,2,19,0.002610,88.745463
0,2,2,2,4,2,3,4,2,2,1,2,2,2,19,0.002610,88.748073
2,2,0,2,2,2,2,2,2,2,2,2,2,2,19,0.002610,88.750683
3,4,3,2,2,2,2,2,2,2,3,2,2,2,19,0.002610,88.753293
2,2,2,2,2,2,2,4,2,2,3,2,4,2,19,0.002610,88.755903
2,2,2,4,3,2,3,4,2,2,4,2,2,2,19,0.002610,88.758513
2,2,2,4,2,2,2,4,2,2,4,2,2,4,19,0.002610,88.761123
2,2,2,2,2,4,2,2,2,2,2,2,3,2,19,0.002610,88.763733
2,0,1,2,2,2,2,2,2,2,1,2,2,2,19,0.002610,88.766343
2,2,2,2,2,2,2,2,0,2,2,3,2,2,19,0.002610,88.768953
2,2,2,1,2,2,2,2,2,0,2,2,1,2,19,0.002610,88.771563
2,2,2,2,2,2,2,0,2,2,2,2,2,1,19,0.002610,88.774173
0,1,1,2,3,2,2,2,2,2,2,2,2,2,19,0.002610,88.776783
2,2,2,2,2,2,3,2,2,2,1,2,2,2,19,0.002610,88.779393
0,0,2,2,2,2,2,4,2,2,2,2,2,2,19,0.002610,88.782003
2,2,2,3,2,2,2,2,2,2,2,4,4,2,19,0.002610,88.784613
0,2,2,1,4,2,4,2,2,1,2,2,2,2,19,0.002610,88.787223
2,2,3,2,2,2,2,2,2,2,1,2,2,2,19,0.002610,88.789833
2,4,4,2,2,2,2,4,2,2,2,2,2,2,19,0.002610,88.792443
2,1,2,1,2,2,2,2,2,1,1,2,2,2,19,0.002610,88.795053
0,0,2,3,2,2,2,2,2,2,2,2,2,2,19,0.002610,88.797663
2,2,2,2,2,2,2,2,2,2,2,4,3,2,19,0.002610,88.800273
2,2,2,2,2,1,2,2,2,2,2,2,2,4,19,0.002610,88.802882
2,2,2,4,2,2,3,3,2,4,2,2,2,2,19,0.002610,88.805492
2,2,2,2,2,2,2,3,2,2,2,2,1,1,19,0.002610,88.808102
0,1,2,1,2,2,2,2,2,1,1,2,2,2,19,0.002610,88.810712
0,0,1,4,2,2,2,3,2,4,2,2,2,2,19,0.002610,88.813322
0,0,0,2,4,2,4,4,0,2,1,2,2,2,19,0.002610,88.815932
0,1,2,2,3,2,2,2,2,2,2,2,1,2,19,0.002610,88.818542
2,2,2,2,0,2,0,2,2,2,1,2,2,2,19,0.002610,88.821152
2,2,2,2,3,2,3,2,2,2,2,3,2,2,19,0.002610,88.823762
2,2,2,1,2,2,2,4,2,2,0,2,2,2,19,0.002610,88.826372
2,2,2,2,4,2,3,4,1,2,2,2,2,2,19,0.002610,88.828982
0,0,2,2,3,2,2,4,2,2,2,2,2,2,19,0.002610,88.831592
1,2,2,2,4,2,3,2,2,2,2,2,1,2,19,0.002610,88.834202
1,2,2,2,3,2,2,2,2,2,2,3,2,2,19,0.002610,88.836812
0,0,0,2,0,2,1,2,2,2,2,2,2,2,19,0.002610,88.839422
2,2,2,4,2,2,2,3,2,4,3,2,2,2,19,0.002610,88.842032
0,1,0,2,2,0,4,4,2,2,2,2,2,2,19,0.002610,88.844642
1,0,0,2,0,2,2,2,2,2,2,2,2,2,18,0.002473,88.847114
2,2,2,2,4,2,4,4,2,2,2,2,2,1,18,0.002473,88.849587
2,2,2,2,2,2,2,2,2,2,0,2,4,2,18,0.002473,88.852060
3,4,4,2,2,2,2,3,2,2,2,2,2,2,18,0.002473,88.854532
2,2,2,0,2,2,2,4,2,1,2,2,2,2,18,0.002473,88.857005
1,2,2,2,3,2,2,2,0,2,2,2,2,2,18,0.002473,88.859477
2,2,2,4,2,3,2,2,2,2,4,2,2,2,18,0.002473,88.861950
2,2,1,1,2,2,2,2,2,1,2,2,2,2,18,0.002473,88.864422
2,2,2,3,2,2,3,3,2,2,4,2,2,2,18,0.002473,88.866895
2,1,0,1,0,0,0,2,2,1,2,2,2,2,18,0.002473,88.869368
2,2,2,2,2,2,3,2,2,2,2,2,2,4,18,0.002473,88.871840
2,2,2,2,3,2,2,2,1,2,1,2,2,2,18,0.002473,88.874313
1,2,2,2,2,2,2,4,2,2,2,4,2,2,18,0.002473,88.876785
2,2,2,4,2,2,2,2,2,4,1,3,2,2,18,0.002473,88.879258
2,2,2,4,2,2,2,4,2,4,4,3,2,2,18,0.002473,88.881731
1,2,2,2,3,2,3,2,2,2,2,2,4,2,18,0.002473,88.884203
2,2,1,2,2,2,2,2,2,2,3,2,2,2,18,0.002473,88.886676
2,2,2,2,3,2,3,2,0,2,2,2,2,2,18,0.002473,88.889148
0,0,1,4,4,2,2,2,2,4,2,2,2,2,18,0.002473,88.891621
2,2,2,2,2,1,2,4,2,2,3,2,2,2,18,0.002473,88.894094
2,2,2,3,2,2,2,2,2,4,2,2,2,1,18,0.002473,88.896566
2,1,1,2,0,2,0,4,2,2,2,2,2,2,18,0.002473,88.899039
0,2,2,1,2,2,3,2,2,1,2,2,2,2,18,0.002473,88.901511
1,2,2,4,2,3,2,2,2,4,2,2,2,2,18,0.002473,88.903984
2,2,2,2,4,2,2,2,2,2,2,2,2,4,18,0.002473,88.906456
2,2,2,2,0,0,1,3,2,2,2,2,2,2,18,0.002473,88.908929
2,2,2,2,2,3,2,2,2,1,4,2,2,2,18,0.002473,88.911402
0,2,2,2,4,2,4,4,2,2,0,2,2,2,18,0.002473,88.913874
2,1,2,1,2,2,2,2,2,2,2,2,2,2,18,0.002473,88.916347
1,1,2,2,2,2,2,4,2,2,1,2,2,2,18,0.002473,88.918819
0,1,2,2,2,2,2,2,2,3,1,2,2,2,18,0.002473,88.921292
2,2,2,3,2,2,2,2,2,2,3,2,3,2,18,0.002473,88.923765
0,0,1,2,3,4,2,2,2,2,2,2,2,2,18,0.002473,88.926237
2,2,2,1,2,2,2,2,2,2,0,2,2,1,18,0.002473,88.928710
1,1,0,2,2,2,2,3,2,2,2,2,2,2,18,0.002473,88.931182
2,2,2,2,2,2,2,2,2,4,0,2,2,2,18,0.002473,88.933655
2,2,2,2,2,2,2,2,1,2,2,2,1,1,18,0.002473,88.936128
2,2,2,2,2,3,2,1,2,1,2,2,2,2,18,0.002473,88.938600
2,2,2,2,2,4,2,1,2,1,2,2,2,2,18,0.002473,88.941073
1,1,1,2,2,2,2,2,2,2,3,2,2,2,18,0.002473,88.943545
1,0,0,2,2,2,1,2,2,2,2,2,2,2,18,0.002473,88.946018
0,2,2,4,3,2,4,4,2,4,2,2,2,2,18,0.002473,88.948490
2,0,0,2,0,0,1,2,2,2,2,2,2,2,18,0.002473,88.950963
2,2,2,1,2,2,2,2,1,2,0,2,2,2,18,0.002473,88.953436
2,2,2,2,4,2,4,4,2,2,1,2,2,2,18,0.002473,88.955908
0,0,0,1,4,2,4,4,2,2,1,2,2,2,18,0.002473,88.958381
1,2,2,1,2,2,2,2,2,2,2,2,2,1,18,0.002473,88.960853
1,2,2,1,2,2,2,3,2,1,2,2,2,2,18,0.002473,88.963326
2,2,2,2,0,2,0,3,2,2,2,2,2,2,18,0.002473,88.965799
2,2,2,1,2,4,2,2,2,2,2,2,2,2,18,0.002473,88.968271
1,1,1,2,2,2,2,2,4,2,2,2,2,2,18,0.002473,88.970744
1,1,1,1,2,2,2,2,2,2,2,2,2,2,18,0.002473,88.973216
0,0,0,4,2,2,2,2,4,4,2,2,2,2,18,0.002473,88.975689
3,4,2,2,2,2,2,2,2,2,4,2,2,2,18,0.002473,88.978162
2,2,2,2,2,2,2,2,4,1,2,2,2,2,18,0.002473,88.980634
0,0,0,1,4,2,4,4,0,2,0,2,2,2,18,0.002473,88.983107
1,2,2,2,3,2,4,4,2,2,4,2,2,2,18,0.002473,88.985579
2,2,2,4,2,2,2,2,2,2,3,2,2,4,18,0.002473,88.988052
2,2,2,2,4,3,2,2,2,2,3,2,2,2,18,0.002473,88.990524
1,2,2,2,2,2,2,2,2,1,2,2,2,1,18,0.002473,88.992997
2,2,2,3,3,2,3,2,2,2,4,2,2,2,18,0.002473,88.995470
2,2,1,2,0,0,0,2,4,2,2,2,2,2,18,0.002473,88.997942
1,2,2,3,2,2,2,4,2,4,2,2,2,2,18,0.002473,89.000415
1,0,0,2,1,0,2,2,2,2,2,2,2,2,18,0.002473,89.002887
2,1,1,2,2,2,2,2,2,2,4,2,2,2,18,0.002473,89.005360
2,2,2,2,2,3,2,2,2,2,2,2,2,3,18,0.002473,89.007833
